category,episodes,percent,consensus_rate,socially_optimal_rate,socially_optimal_given_consensus_rate,avg_social_welfare_efficiency,avg_chosen_student_rank_global_consensus_only,avg_tokens_used,avg_total_turns
instant_decision,435,0.5975274725274725,0.9816091954022989,0.6183908045977011,0.629976580796253,0.9413393397664044,1.6323185011709602,70.6712643678161,1.8666666666666667
negotiation,292,0.4010989010989011,0.9178082191780822,0.4863013698630137,0.5298507462686567,0.8674932396374986,1.8619402985074627,158.0445205479452,4.113013698630137
stalled_coordination_failure,1,0.0013736263736263737,0.0,0.0,,0.0,,516.0,43.0
