category,episodes,percent,consensus_rate,socially_optimal_rate,socially_optimal_given_consensus_rate,avg_social_welfare_efficiency,avg_chosen_student_rank_global_consensus_only,avg_tokens_used,avg_total_turns
instant_decision,643,0.7784503631961259,0.9968895800933126,0.5769828926905132,0.5787831513260531,0.9485204543168125,1.7675507020280812,37.64696734059098,1.9284603421461897
negotiation,183,0.2215496368038741,0.8961748633879781,0.4972677595628415,0.5548780487804879,0.8534796331680846,1.7865853658536586,111.77595628415301,3.453551912568306
