category,episodes,percent,consensus_rate,socially_optimal_rate,socially_optimal_given_consensus_rate,avg_social_welfare_efficiency,avg_chosen_student_rank_global_consensus_only,avg_tokens_used,avg_total_turns
negotiation,6100,0.8418437758763456,0.648360655737705,0.20245901639344263,0.3122629582806574,0.5707320644009107,2.531226295828066,289.9972131147541,13.426229508196721
instant_decision,899,0.1240684515594811,0.8909899888765295,0.3259176863181313,0.365792759051186,0.7968292647232585,2.35330836454432,31.17908787541713,3.4905450500556174
stalled_coordination_failure,247,0.034087772564173335,0.0728744939271255,0.032388663967611336,0.4444444444444444,0.0673318202627272,1.8888888888888888,495.36032388663966,27.012145748987855
