scenario,episodes,percent,category_counts,consensus_rate,socially_optimal_rate,socially_optimal_given_consensus_rate,avg_social_welfare_efficiency,avg_tokens_used,avg_total_turns
all_three_share_top,266,0.07591324200913242,"instant_decision=136, negotiation=127, stalled_coordination_failure=3",0.9699248120300752,0.706766917293233,0.7286821705426356,0.900517341903328,89.97368421052632,4.552631578947368
only_prof_1_prof_2_share_top,652,0.1860730593607306,"instant_decision=327, negotiation=320, stalled_coordination_failure=5",0.9371165644171779,0.5429447852760736,0.5793780687397708,0.8860137310227212,116.11503067484662,5.303680981595092
only_prof_1_prof_3_share_top,632,0.18036529680365296,"instant_decision=210, negotiation=409, stalled_coordination_failure=13",0.875,0.46044303797468356,0.5262206148282098,0.815511877503399,165.80854430379748,7.022151898734177
only_prof_2_prof_3_share_top,639,0.18236301369863014,"instant_decision=170, negotiation=450, stalled_coordination_failure=19",0.8888888888888888,0.38341158059467917,0.43133802816901406,0.8121739585531158,168.8622848200313,6.940532081377151
no_pair_shares_top,1259,0.3593036529680365,"instant_decision=401, negotiation=833, stalled_coordination_failure=25",0.8300238284352661,0.3161239078633836,0.38086124401913873,0.7708467195437023,181.9650516282764,7.448768864177919
multi_pair_without_all_three_common_top,56,0.01598173515981735,"instant_decision=27, negotiation=28, stalled_coordination_failure=1",0.9285714285714286,0.3392857142857143,0.36538461538461536,0.8843719652682128,132.01785714285714,6.142857142857143
