category,episodes,percent,consensus_rate,socially_optimal_rate,socially_optimal_given_consensus_rate,avg_social_welfare_efficiency,avg_chosen_student_rank_global_consensus_only,avg_tokens_used,avg_total_turns
negotiation,2163,0.6033472803347281,0.8349514563106796,0.3828016643550624,0.4584717607973422,0.7736725947596806,2.0409745293466224,215.28201571890892,8.879334257975035
instant_decision,1351,0.3768479776847978,0.9955588452997779,0.5151739452257587,0.5174721189591078,0.9312056640909377,1.9152416356877324,45.98963730569948,2.383419689119171
stalled_coordination_failure,71,0.0198047419804742,0.07042253521126761,0.028169014084507043,0.4,0.06379082576265675,2.4,369.3521126760563,36.2112676056338
